r0,p0,y0,r1,p1,y1,r2,p2,y2,r3,p3,y3,r4,p4,y4,r5,p5,y5,r6,p6,y6,r7,p7,y7,r8,p8,y8,r9,p9,y9,r10,p10,y10,r11,p11,y11,r12,p12,y12,r13,p13,y13,r14,p14,y14,r15,p15,y15,r16,p16,y16,r17,p17,y17,r18,p18,y18,r19,p19,y19,target
-2.318574,-0.013784,-1.116266,-2.318403,-0.013723,-1.116534,-2.318231,-0.013664,-1.116472,-2.318082,-0.013617,-1.116692,-2.317962,-0.013600,-1.116612,-2.317868,-0.013602,-1.116747,-2.317814,-0.013629,-1.116670,-2.317815,-0.013658,-1.116855,-2.317847,-0.013672,-1.116795,-2.317893,-0.013673,-1.117037,-2.317999,-0.013658,-1.116998,-2.318113,-0.013656,-1.117235,-2.318225,-0.013641,-1.117185,-2.318332,-0.013612,-1.117447,-2.318466,-0.013544,-1.117423,-2.318625,-0.013448,-1.117765,-2.318792,-0.013314,-1.117795,-2.318935,-0.013154,-1.118133,-2.319033,-0.013000,-1.118186,-2.319127,-0.012860,-1.118465,2
-2.318919,-0.012277,-1.119511,-2.318789,-0.012192,-1.119601,-2.318644,-0.012121,-1.119915,-2.318489,-0.012038,-1.120013,-2.318339,-0.011969,-1.120312,-2.318160,-0.011912,-1.120390,-2.317928,-0.011874,-1.120459,-2.317691,-0.011840,-1.120486,-2.317551,-0.011803,-1.120514,-2.317538,-0.011765,-1.120530,-2.317601,-0.011710,-1.120608,-2.317689,-0.011677,-1.120618,-2.317790,-0.011663,-1.120613,-2.317916,-0.011688,-1.120577,-2.318065,-0.011726,-1.120653,-2.318207,-0.011783,-1.120586,-2.318329,-0.011841,-1.120572,-2.318422,-0.011913,-1.120498,-2.318496,-0.011976,-1.120470,-2.318553,-0.012030,-1.120417,2
-2.318937,-0.012494,-1.120307,-2.319012,-0.012589,-1.120257,-2.319102,-0.012677,-1.120284,-2.319171,-0.012749,-1.120292,-2.319186,-0.012790,-1.120364,-2.319153,-0.012821,-1.120374,-2.319068,-0.012830,-1.120459,-2.318937,-0.012793,-1.120566,-2.318774,-0.012734,-1.120691,-2.318591,-0.012658,-1.120874,-2.318389,-0.012568,-1.120983,-2.318190,-0.012433,-1.121124,-2.317967,-0.012276,-1.121233,-2.317765,-0.012110,-1.121369,-2.317565,-0.011938,-1.121451,-2.317399,-0.011765,-1.121607,-2.317275,-0.011574,-1.121703,-2.317197,-0.011362,-1.121872,-2.317125,-0.011117,-1.122013,-2.317078,-0.010835,-1.122259,2
-2.317072,-0.008917,-1.123795,-2.317065,-0.008638,-1.124080,-2.317050,-0.008390,-1.124484,-2.317024,-0.008186,-1.124765,-2.317004,-0.008044,-1.125129,-2.316977,-0.007938,-1.125386,-2.316965,-0.007876,-1.125850,-2.316959,-0.007842,-1.126104,-2.316972,-0.007830,-1.126524,-2.316985,-0.007853,-1.126726,-2.316948,-0.007913,-1.127101,-2.316879,-0.007995,-1.127201,-2.316730,-0.008083,-1.127497,-2.316625,-0.008194,-1.127514,-2.316523,-0.008311,-1.127713,-2.316412,-0.008400,-1.127661,-2.316294,-0.008479,-1.127763,-2.316192,-0.008552,-1.127657,-2.316059,-0.008603,-1.127725,-2.315905,-0.008648,-1.127581,2
-2.315300,-0.009147,-1.126880,-2.315291,-0.009343,-1.126847,-2.315288,-0.009568,-1.126629,-2.315304,-0.009832,-1.126606,-2.315359,-0.010105,-1.126402,-2.315411,-0.010394,-1.126403,-2.315449,-0.010672,-1.126221,-2.315483,-0.010947,-1.126227,-2.315512,-0.011209,-1.126229,-2.315546,-0.011464,-1.126043,-2.315598,-0.011718,-1.126065,-2.315657,-0.011939,-1.125899,-2.315691,-0.012131,-1.125906,-2.315694,-0.012266,-1.125780,-2.315667,-0.012366,-1.125779,-2.315648,-0.012449,-1.125665,-2.315613,-0.012513,-1.125707,-2.315545,-0.012569,-1.125609,-2.315433,-0.012607,-1.125718,-2.315311,-0.012615,-1.125647,2
-2.314409,-0.012118,-1.126268,-2.314273,-0.011989,-1.126485,-2.314160,-0.011858,-1.126555,-2.314060,-0.011728,-1.126758,-2.313982,-0.011610,-1.126801,-2.313943,-0.011504,-1.126941,-2.313974,-0.011421,-1.126927,-2.314062,-0.011347,-1.127031,-2.314188,-0.011288,-1.126947,-2.314347,-0.011232,-1.127060,-2.314545,-0.011180,-1.126972,-2.314749,-0.011147,-1.127031,-2.314956,-0.011142,-1.126915,-2.315165,-0.011151,-1.126925,-2.315331,-0.011165,-1.126831,-2.315476,-0.011201,-1.126909,-2.315591,-0.011230,-1.126832,-2.315667,-0.011267,-1.126901,-2.315721,-0.011284,-1.126858,-2.315761,-0.011324,-1.126958,2
-2.316098,-0.011228,-1.127686,-2.316068,-0.011128,-1.127789,-2.316010,-0.011007,-1.128081,-2.315911,-0.010863,-1.128208,-2.315780,-0.010681,-1.128490,-2.315651,-0.010491,-1.128644,-2.315518,-0.010300,-1.128833,-2.315388,-0.010111,-1.128984,-2.315244,-0.009950,-1.129124,-2.315092,-0.009807,-1.129252,-2.314946,-0.009680,-1.129387,-2.314823,-0.009601,-1.129493,-2.314699,-0.009549,-1.129699,-2.314565,-0.009489,-1.129812,-2.314472,-0.009437,-1.130096,-2.314430,-0.009408,-1.130216,-2.314444,-0.009412,-1.130446,-2.314467,-0.009445,-1.130519,-2.314473,-0.009519,-1.130685,-2.314478,-0.009640,-1.130666,2
-2.314515,-0.010579,-1.130417,-2.314486,-0.010717,-1.130346,-2.314428,-0.010864,-1.130201,-2.314310,-0.011015,-1.130187,-2.314138,-0.011144,-1.130042,-2.313949,-0.011280,-1.130063,-2.313733,-0.011402,-1.129955,-2.313479,-0.011508,-1.129994,-2.313192,-0.011584,-1.129946,-2.312861,-0.011603,-1.129954,-2.312534,-0.011597,-1.130004,-2.312233,-0.011560,-1.130093,-2.311990,-0.011519,-1.130224,-2.311818,-0.011457,-1.130386,-2.311710,-0.011373,-1.130588,-2.311629,-0.011283,-1.130789,-2.311538,-0.011203,-1.130957,-2.311461,-0.011126,-1.131103,-2.311386,-0.011038,-1.131218,-2.311330,-0.010930,-1.131314,2
-2.311119,-0.010232,-1.131627,-2.311146,-0.010220,-1.131653,-2.311201,-0.010250,-1.131690,-2.311263,-0.010314,-1.131728,-2.311321,-0.010408,-1.131775,-2.311353,-0.010507,-1.131834,-2.311366,-0.010612,-1.131893,-2.311371,-0.010723,-1.131952,-2.311360,-0.010840,-1.131981,-2.311380,-0.010947,-1.131998,-2.311397,-0.011061,-1.131988,-2.311413,-0.011149,-1.131971,-2.311418,-0.011199,-1.131947,-2.311415,-0.011249,-1.131907,-2.311426,-0.011271,-1.131878,-2.311386,-0.011269,-1.131847,-2.311291,-0.011246,-1.131820,-2.311166,-0.011229,-1.131786,-2.311039,-0.011238,-1.131736,-2.310938,-0.011237,-1.131709,2
-2.310814,-0.011477,-1.131818,-2.310777,-0.011524,-1.131862,-2.310725,-0.011547,-1.131915,-2.310681,-0.011541,-1.131976,-2.310647,-0.011533,-1.132024,-2.310670,-0.011520,-1.132076,-2.310724,-0.011495,-1.132127,-2.310814,-0.011473,-1.132166,-2.310952,-0.011460,-1.132201,-2.311099,-0.011462,-1.132234,-2.311257,-0.011471,-1.132263,-2.311424,-0.011490,-1.132274,-2.311590,-0.011527,-1.132257,-2.311751,-0.011556,-1.132239,-2.311915,-0.011582,-1.132195,-2.312070,-0.011589,-1.132153,-2.312212,-0.011600,-1.132108,-2.312318,-0.011583,-1.132072,-2.312357,-0.011551,-1.132054,-2.312330,-0.011500,-1.132040,2
-2.311233,-0.010839,-1.132728,-2.311148,-0.010645,-1.133035,-2.311122,-0.010435,-1.133386,-2.311120,-0.010218,-1.133778,-2.311156,-0.010003,-1.134191,-2.311225,-0.009803,-1.134595,-2.311355,-0.009620,-1.134979,-2.311480,-0.009451,-1.135315,-2.311636,-0.009301,-1.135610,-2.311822,-0.009180,-1.135848,-2.312009,-0.009113,-1.136012,-2.312194,-0.009075,-1.136118,-2.312361,-0.009074,-1.136179,-2.312481,-0.009102,-1.136184,-2.312568,-0.009146,-1.136156,-2.312614,-0.009224,-1.136096,-2.312620,-0.009311,-1.136011,-2.312590,-0.009420,-1.135918,-2.312504,-0.009529,-1.135808,-2.312382,-0.009644,-1.135693,2
-2.312097,-0.010783,-1.134921,-2.312135,-0.010961,-1.134817,-2.312207,-0.011142,-1.134699,-2.312307,-0.011317,-1.134583,-2.312433,-0.011523,-1.134452,-2.312540,-0.011749,-1.134280,-2.312615,-0.011993,-1.134080,-2.312686,-0.012228,-1.133873,-2.312767,-0.012450,-1.133660,-2.312831,-0.012619,-1.133470,-2.312892,-0.012760,-1.133302,-2.312943,-0.012870,-1.133155,-2.312976,-0.012941,-1.133039,-2.312991,-0.012985,-1.132953,-2.312980,-0.013022,-1.132886,-2.312927,-0.013041,-1.132841,-2.312829,-0.013049,-1.132819,-2.312699,-0.013031,-1.132824,-2.312560,-0.012982,-1.132864,-2.312408,-0.012939,-1.132907,2
-2.311270,-0.012651,-1.133127,-2.311139,-0.012659,-1.133114,-2.311004,-0.012694,-1.133065,-2.310865,-0.012720,-1.133001,-2.310737,-0.012744,-1.132921,-2.310610,-0.012743,-1.132960,-2.310505,-0.012725,-1.132896,-2.310404,-0.012692,-1.132960,-2.310323,-0.012652,-1.132929,-2.310251,-0.012616,-1.133032,-2.310164,-0.012574,-1.133038,-2.310086,-0.012505,-1.133222,-2.310007,-0.012433,-1.133285,-2.309921,-0.012330,-1.133495,-2.309834,-0.012221,-1.133617,-2.309745,-0.012106,-1.133870,-2.309617,-0.011996,-1.133996,-2.309471,-0.011862,-1.134211,-2.309339,-0.011701,-1.134366,-2.309243,-0.011524,-1.134625,2
-2.308997,-0.010597,-1.136102,-2.308987,-0.010515,-1.136266,-2.308988,-0.010440,-1.136551,-2.308981,-0.010373,-1.136694,-2.308935,-0.010328,-1.136947,-2.308840,-0.010275,-1.137055,-2.308708,-0.010231,-1.137248,-2.308572,-0.010208,-1.137312,-2.308441,-0.010188,-1.137375,-2.308315,-0.010188,-1.137400,-2.308210,-0.010210,-1.137377,-2.308143,-0.010242,-1.137370,-2.308090,-0.010295,-1.137295,-2.308066,-0.010369,-1.137245,-2.308072,-0.010456,-1.137177,-2.308086,-0.010547,-1.137088,-2.308118,-0.010640,-1.136984,-2.308172,-0.010727,-1.136882,-2.308229,-0.010820,-1.136796,-2.308285,-0.010909,-1.136664,2
-2.308435,-0.011639,-1.135795,-2.308480,-0.011814,-1.135659,-2.308579,-0.012005,-1.135525,-2.308577,-0.012254,-1.135347,-2.308554,-0.012514,-1.135127,-2.308586,-0.012771,-1.134888,-2.308652,-0.013024,-1.134664,-2.308687,-0.013276,-1.134404,-2.308677,-0.013513,-1.134100,-2.308677,-0.013730,-1.133735,-2.308754,-0.013940,-1.133392,-2.308910,-0.014139,-1.133062,-2.309059,-0.014342,-1.132699,-2.309196,-0.014539,-1.132379,-2.309349,-0.014763,-1.132026,-2.309548,-0.014989,-1.131672,-2.309763,-0.015194,-1.131386,-2.309974,-0.015380,-1.131159,-2.310188,-0.015547,-1.130971,-2.310383,-0.015671,-1.130896,2
-2.311488,-0.016103,-1.130960,-2.311656,-0.016073,-1.131089,-2.311813,-0.015999,-1.131268,-2.311969,-0.015892,-1.131436,-2.312104,-0.015749,-1.131655,-2.312209,-0.015574,-1.131830,-2.312253,-0.015374,-1.132094,-2.312219,-0.015151,-1.132272,-2.312144,-0.014920,-1.132518,-2.312014,-0.014681,-1.132694,-2.311882,-0.014430,-1.132965,-2.311769,-0.014172,-1.133195,-2.311653,-0.013935,-1.133516,-2.311553,-0.013721,-1.133750,-2.311459,-0.013543,-1.134070,-2.311356,-0.013384,-1.134260,-2.311256,-0.013245,-1.134547,-2.311171,-0.013117,-1.134714,-2.311132,-0.012985,-1.135023,-2.311099,-0.012870,-1.135199,2
-2.310821,-0.012399,-1.136375,-2.310791,-0.012356,-1.136562,-2.310783,-0.012324,-1.136611,-2.310766,-0.012294,-1.136650,-2.310734,-0.012260,-1.136689,-2.310708,-0.012209,-1.136732,-2.310677,-0.012150,-1.136781,-2.310633,-0.012095,-1.136831,-2.310582,-0.012048,-1.136874,-2.310528,-0.012020,-1.136924,-2.310469,-0.012008,-1.136957,-2.310398,-0.012007,-1.136982,-2.310339,-0.011995,-1.137023,-2.310288,-0.011984,-1.137073,-2.310241,-0.011965,-1.137131,-2.310230,-0.011925,-1.137193,-2.310259,-0.011886,-1.137264,-2.310326,-0.011821,-1.137349,-2.310411,-0.011749,-1.137430,-2.310483,-0.011685,-1.137506,2
-2.310498,-0.011210,-1.137728,-2.310452,-0.011138,-1.137733,-2.310398,-0.011078,-1.137734,-2.310396,-0.011023,-1.137748,-2.310420,-0.010966,-1.137784,-2.310460,-0.010913,-1.137836,-2.310516,-0.010860,-1.137915,-2.310577,-0.010812,-1.137998,-2.310649,-0.010768,-1.138084,-2.310722,-0.010724,-1.138162,-2.310826,-0.010694,-1.138235,-2.310924,-0.010671,-1.138279,-2.311024,-0.010670,-1.138294,-2.311130,-0.010677,-1.138279,-2.311231,-0.010678,-1.138244,-2.311328,-0.010699,-1.138183,-2.311471,-0.010709,-1.138119,-2.311628,-0.010714,-1.138042,-2.311759,-0.010727,-1.137939,-2.311849,-0.010758,-1.137824,2
-2.311767,-0.011046,-1.137113,-2.311777,-0.011129,-1.136992,-2.311820,-0.011223,-1.136871,-2.311853,-0.011329,-1.136752,-2.311903,-0.011426,-1.136656,-2.311985,-0.011514,-1.136577,-2.312075,-0.011595,-1.136506,-2.312157,-0.011649,-1.136448,-2.312201,-0.011667,-1.136412,-2.312262,-0.011670,-1.136388,-2.312364,-0.011643,-1.136388,-2.312502,-0.011609,-1.136385,-2.312650,-0.011559,-1.136395,-2.312770,-0.011513,-1.136386,-2.312866,-0.011488,-1.136348,-2.312942,-0.011447,-1.136307,-2.312978,-0.011406,-1.136251,-2.312998,-0.011344,-1.136196,-2.312959,-0.011275,-1.136125,-2.312909,-0.011204,-1.136059,2
-2.312861,-0.011119,-1.135881,-2.312853,-0.011145,-1.135937,-2.312825,-0.011166,-1.136010,-2.312767,-0.011184,-1.136079,-2.312667,-0.011166,-1.136144,-2.312544,-0.011137,-1.136195,-2.312469,-0.011069,-1.136256,-2.312458,-0.011011,-1.136288,-2.312502,-0.010965,-1.136299,-2.312621,-0.010918,-1.136304,-2.312736,-0.010871,-1.136296,-2.312865,-0.010825,-1.136282,-2.312970,-0.010772,-1.136290,-2.313053,-0.010719,-1.136302,-2.313078,-0.010647,-1.136335,-2.313082,-0.010533,-1.136401,-2.313113,-0.010433,-1.136466,-2.313181,-0.010342,-1.136535,-2.313259,-0.010279,-1.136598,-2.313364,-0.010233,-1.136661,2
-2.314023,-0.010038,-1.136919,-2.314184,-0.010021,-1.136964,-2.314319,-0.010035,-1.137012,-2.314422,-0.010033,-1.137073,-2.314490,-0.010035,-1.137128,-2.314533,-0.010045,-1.137187,-2.314576,-0.010047,-1.137250,-2.314630,-0.010064,-1.137306,-2.314684,-0.010106,-1.137354,-2.314735,-0.010158,-1.137385,-2.314786,-0.010213,-1.137398,-2.314828,-0.010254,-1.137403,-2.314875,-0.010318,-1.137383,-2.314903,-0.010393,-1.137338,-2.314935,-0.010475,-1.137278,-2.314955,-0.010536,-1.137205,-2.314991,-0.010584,-1.137133,-2.315053,-0.010650,-1.137046,-2.315075,-0.010698,-1.136933,-2.315049,-0.010760,-1.136794,2
-2.314648,-0.011067,-1.135947,-2.314593,-0.011124,-1.135986,-2.314548,-0.011193,-1.135920,-2.314479,-0.011240,-1.135969,-2.314404,-0.011282,-1.135940,-2.314327,-0.011332,-1.136075,-2.314242,-0.011388,-1.136035,-2.314135,-0.011438,-1.136077,-2.314008,-0.011475,-1.136023,-2.313866,-0.011476,-1.136098,-2.313710,-0.011474,-1.136050,-2.313528,-0.011433,-1.136087,-2.313334,-0.011376,-1.136023,-2.313138,-0.011320,-1.136077,-2.312939,-0.011262,-1.136009,-2.312761,-0.011212,-1.136083,-2.312580,-0.011196,-1.135998,-2.312419,-0.011168,-1.135993,-2.312257,-0.011124,-1.135963,-2.312091,-0.011073,-1.136029,2
-2.311364,-0.011051,-1.136070,-2.311375,-0.011058,-1.136001,-2.311389,-0.011060,-1.136012,-2.311383,-0.011053,-1.135942,-2.311357,-0.011059,-1.135968,-2.311325,-0.011060,-1.135882,-2.311294,-0.011049,-1.135910,-2.311269,-0.011031,-1.135851,-2.311234,-0.010997,-1.135934,-2.311195,-0.010959,-1.135908,-2.311163,-0.010913,-1.135961,-2.311104,-0.010890,-1.135939,-2.311007,-0.010872,-1.136022,-2.310911,-0.010853,-1.136038,-2.310820,-0.010804,-1.136209,-2.310672,-0.010746,-1.136292,-2.310513,-0.010673,-1.136460,-2.310385,-0.010613,-1.136595,-2.310258,-0.010543,-1.136816,-2.310086,-0.010479,-1.136938,2
-2.309349,-0.010052,-1.137630,-2.309339,-0.009942,-1.137770,-2.309284,-0.009833,-1.137784,-2.309199,-0.009737,-1.137890,-2.309116,-0.009646,-1.137907,-2.309048,-0.009583,-1.138013,-2.308981,-0.009521,-1.138032,-2.308943,-0.009475,-1.138060,-2.308957,-0.009428,-1.138104,-2.309007,-0.009423,-1.138138,-2.309083,-0.009457,-1.138151,-2.309153,-0.009508,-1.138154,-2.309253,-0.009549,-1.138168,-2.309353,-0.009592,-1.138172,-2.309455,-0.009653,-1.138153,-2.309541,-0.009704,-1.138129,-2.309589,-0.009761,-1.138095,-2.309617,-0.009817,-1.138039,-2.309610,-0.009912,-1.137955,-2.309560,-0.010023,-1.137838,2
-2.309162,-0.010774,-1.137249,-2.309025,-0.010882,-1.137175,-2.308872,-0.010963,-1.137118,-2.308724,-0.011009,-1.137083,-2.308576,-0.011023,-1.137066,-2.308430,-0.011010,-1.137063,-2.308286,-0.010994,-1.137042,-2.308174,-0.010966,-1.137028,-2.308102,-0.010906,-1.137017,-2.308050,-0.010859,-1.137012,-2.307985,-0.010798,-1.137005,-2.307928,-0.010729,-1.137007,-2.307882,-0.010666,-1.137024,-2.307840,-0.010620,-1.137039,-2.307780,-0.010590,-1.137059,-2.307691,-0.010573,-1.137084,-2.307597,-0.010576,-1.137100,-2.307545,-0.010599,-1.137128,-2.307516,-0.010634,-1.137173,-2.307489,-0.010677,-1.137230,2
-2.307576,-0.010842,-1.137650,-2.307602,-0.010845,-1.137725,-2.307625,-0.010844,-1.137791,-2.307648,-0.010846,-1.137832,-2.307640,-0.010836,-1.137865,-2.307625,-0.010813,-1.137891,-2.307637,-0.010798,-1.137915,-2.307663,-0.010779,-1.137928,-2.307670,-0.010754,-1.137929,-2.307659,-0.010725,-1.137927,-2.307643,-0.010693,-1.137929,-2.307607,-0.010661,-1.137939,-2.307545,-0.010631,-1.137957,-2.307465,-0.010606,-1.137982,-2.307368,-0.010597,-1.138008,-2.307239,-0.010601,-1.138034,-2.307078,-0.010593,-1.138074,-2.306897,-0.010589,-1.138116,-2.306705,-0.010551,-1.138173,-2.306531,-0.010494,-1.138245,2
-2.305865,-0.010037,-1.138516,-2.305836,-0.009994,-1.138493,-2.305790,-0.009954,-1.138453,-2.305749,-0.009938,-1.138381,-2.305745,-0.009921,-1.138310,-2.305763,-0.009924,-1.138250,-2.305808,-0.009943,-1.138196,-2.305830,-0.009952,-1.138159,-2.305844,-0.009969,-1.138137,-2.305868,-0.009985,-1.138120,-2.305887,-0.010020,-1.138101,-2.305895,-0.010071,-1.138074,-2.305885,-0.010148,-1.138013,-2.305862,-0.010229,-1.137938,-2.305881,-0.010286,-1.137871,-2.305913,-0.010334,-1.137800,-2.305938,-0.010381,-1.137707,-2.305953,-0.010447,-1.137580,-2.305974,-0.010520,-1.137428,-2.305956,-0.010607,-1.137256,2
-2.305026,-0.011090,-1.135963,-2.304746,-0.011139,-1.135706,-2.304496,-0.011172,-1.135492,-2.304288,-0.011157,-1.135332,-2.304094,-0.011126,-1.135193,-2.303908,-0.011089,-1.135076,-2.303753,-0.011095,-1.134942,-2.303601,-0.011160,-1.134771,-2.303432,-0.011283,-1.134579,-2.303282,-0.011452,-1.134377,-2.303150,-0.011617,-1.134185,-2.303021,-0.011760,-1.134018,-2.302915,-0.011885,-1.133876,-2.302868,-0.012050,-1.133719,-2.302735,-0.012160,-1.133578,-2.302591,-0.012263,-1.133468,-2.302459,-0.012367,-1.133369,-2.302292,-0.012467,-1.133263,-2.302158,-0.012574,-1.133175,-2.302067,-0.012667,-1.133127,2
-2.301831,-0.013028,-1.133100,-2.301774,-0.013086,-1.133064,-2.301701,-0.013124,-1.133050,-2.301615,-0.013156,-1.133019,-2.301531,-0.013187,-1.132991,-2.301429,-0.013212,-1.132998,-2.301326,-0.013209,-1.132972,-2.301203,-0.013182,-1.132941,-2.301054,-0.013133,-1.132915,-2.300885,-0.013068,-1.132810,-2.300707,-0.012996,-1.132767,-2.300552,-0.012893,-1.132698,-2.300404,-0.012787,-1.132669,-2.300264,-0.012678,-1.132592,-2.300146,-0.012605,-1.132529,-2.300014,-0.012552,-1.132384,-2.299883,-0.012519,-1.132284,-2.299742,-0.012498,-1.132118,-2.299576,-0.012506,-1.132011,-2.299382,-0.012531,-1.131820,2
-2.298018,-0.012811,-1.131155,-2.297817,-0.012829,-1.131051,-2.297649,-0.012831,-1.131045,-2.297528,-0.012816,-1.130969,-2.297416,-0.012803,-1.130972,-2.297327,-0.012789,-1.130912,-2.297236,-0.012781,-1.130916,-2.297156,-0.012777,-1.130896,-2.297079,-0.012753,-1.130934,-2.297016,-0.012728,-1.130960,-2.296992,-0.012709,-1.131064,-2.296998,-0.012705,-1.131127,-2.297010,-0.012742,-1.131206,-2.297027,-0.012774,-1.131265,-2.297058,-0.012795,-1.131384,-2.297069,-0.012824,-1.131469,-2.297019,-0.012857,-1.131651,-2.296886,-0.012882,-1.131745,-2.296686,-0.012889,-1.131868,-2.296424,-0.012914,-1.131934,2
-2.295098,-0.013035,-1.132378,-2.294985,-0.013070,-1.132471,-2.294904,-0.013115,-1.132383,-2.294864,-0.013157,-1.132448,-2.294813,-0.013196,-1.132365,-2.294722,-0.013240,-1.132366,-2.294558,-0.013281,-1.132239,-2.294354,-0.013342,-1.132234,-2.294149,-0.013456,-1.132063,-2.293967,-0.013591,-1.132025,-2.293834,-0.013717,-1.131904,-2.293735,-0.013855,-1.131932,-2.293653,-0.014008,-1.131870,-2.293570,-0.014156,-1.131971,-2.293494,-0.014331,-1.131944,-2.293394,-0.014497,-1.132043,-2.293274,-0.014622,-1.132062,-2.293162,-0.014726,-1.132257,-2.293061,-0.014805,-1.132309,-2.292944,-0.014868,-1.132451,2
-2.292076,-0.015150,-1.132884,-2.291881,-0.015121,-1.132917,-2.291629,-0.015079,-1.133104,-2.291321,-0.015029,-1.133152,-2.291050,-0.014958,-1.133379,-2.290815,-0.014892,-1.133484,-2.290618,-0.014834,-1.133715,-2.290454,-0.014789,-1.133812,-2.290306,-0.014728,-1.133927,-2.290167,-0.014652,-1.134045,-2.290028,-0.014548,-1.134172,-2.289899,-0.014427,-1.134300,-2.289808,-0.014293,-1.134430,-2.289772,-0.014138,-1.134578,-2.289728,-0.013978,-1.134714,-2.289672,-0.013828,-1.134845,-2.289600,-0.013692,-1.134952,-2.289522,-0.013578,-1.135041,-2.289453,-0.013481,-1.135105,-2.289422,-0.013416,-1.135156,2
-2.289527,-0.013425,-1.135234,-2.289491,-0.013465,-1.135215,-2.289464,-0.013499,-1.135209,-2.289431,-0.013551,-1.135188,-2.289391,-0.013595,-1.135168,-2.289362,-0.013652,-1.135128,-2.289371,-0.013734,-1.135085,-2.289409,-0.013816,-1.135038,-2.289449,-0.013923,-1.134963,-2.289475,-0.014040,-1.134881,-2.289486,-0.014156,-1.134796,-2.289445,-0.014244,-1.134719,-2.289348,-0.014297,-1.134659,-2.289192,-0.014334,-1.134608,-2.288992,-0.014381,-1.134549,-2.288759,-0.014454,-1.134465,-2.288522,-0.014520,-1.134379,-2.288323,-0.014579,-1.134305,-2.288157,-0.014613,-1.134262,-2.287998,-0.014625,-1.134243,2
-2.287733,-0.014314,-1.134493,-2.287807,-0.014143,-1.134592,-2.287881,-0.013947,-1.134694,-2.287945,-0.013734,-1.134789,-2.288016,-0.013515,-1.134874,-2.288100,-0.013298,-1.134937,-2.288200,-0.013062,-1.135006,-2.288293,-0.012807,-1.135067,-2.288374,-0.012544,-1.135108,-2.288482,-0.012300,-1.135121,-2.288601,-0.012092,-1.135090,-2.288724,-0.011933,-1.135024,-2.288853,-0.011808,-1.134953,-2.288992,-0.011726,-1.134855,-2.289103,-0.011685,-1.134737,-2.289154,-0.011675,-1.134609,-2.289144,-0.011692,-1.134461,-2.289111,-0.011729,-1.134318,-2.289053,-0.011784,-1.134180,-2.288979,-0.011859,-1.134055,2
-2.288827,-0.012638,-1.133579,-2.288796,-0.012737,-1.133551,-2.288738,-0.012806,-1.133531,-2.288685,-0.012848,-1.133525,-2.288673,-0.012860,-1.133552,-2.288675,-0.012862,-1.133574,-2.288685,-0.012846,-1.133607,-2.288731,-0.012837,-1.133641,-2.288803,-0.012797,-1.133688,-2.288913,-0.012752,-1.133740,-2.289019,-0.012713,-1.133772,-2.289109,-0.012664,-1.133798,-2.289124,-0.012599,-1.133822,-2.289081,-0.012536,-1.133837,-2.288988,-0.012445,-1.133864,-2.288864,-0.012342,-1.133900,-2.288701,-0.012236,-1.133940,-2.288520,-0.012152,-1.133982,-2.288330,-0.012104,-1.134015,-2.288155,-0.012083,-1.134071,2
-1.262108,0.900770,-1.274621,-1.260099,0.900801,-1.275750,-1.258134,0.900771,-1.277309,-1.256661,0.900816,-1.278145,-1.255851,0.900858,-1.279848,-1.255567,0.900843,-1.279927,-1.255002,0.900898,-1.280280,-1.254440,0.900831,-1.280563,-1.253930,0.900724,-1.280634,-1.253511,0.900566,-1.280807,-1.252968,0.900560,-1.281560,-1.252412,0.900569,-1.282044,-1.251715,0.900586,-1.282902,-1.250908,0.900623,-1.283646,-1.250200,0.900535,-1.283363,-1.249730,0.900381,-1.283788,-1.249601,0.900193,-1.283193,-1.249785,0.900051,-1.283242,-1.250233,0.899986,-1.281955,-1.250617,0.899973,-1.281962,3
-1.252637,0.899874,-1.280485,-1.252394,0.899686,-1.279904,-1.251974,0.899435,-1.280149,-1.251421,0.899120,-1.280467,-1.250796,0.898752,-1.280829,-1.250127,0.898349,-1.281425,-1.249555,0.897869,-1.281729,-1.249085,0.897387,-1.281733,-1.248784,0.896949,-1.281936,-1.248722,0.896540,-1.281511,-1.248884,0.896203,-1.281516,-1.249201,0.895955,-1.281164,-1.249563,0.895814,-1.281157,-1.249873,0.895712,-1.280813,-1.250165,0.895630,-1.280830,-1.250304,0.895522,-1.280702,-1.250331,0.895443,-1.280816,-1.250259,0.895380,-1.281330,-1.250069,0.895360,-1.281562,-1.249830,0.895340,-1.281758,3
-1.247142,0.895498,-1.283825,-1.246628,0.895421,-1.284302,-1.246241,0.895354,-1.285018,-1.245986,0.895317,-1.285385,-1.245850,0.895258,-1.285818,-1.245852,0.895194,-1.286003,-1.245966,0.895111,-1.285998,-1.246182,0.895026,-1.286001,-1.246414,0.894951,-1.286667,-1.246630,0.894915,-1.286671,-1.246841,0.894870,-1.287323,-1.247030,0.894830,-1.287319,-1.247207,0.894784,-1.287709,-1.247352,0.894753,-1.287742,-1.247407,0.894769,-1.288058,-1.247386,0.894774,-1.288202,-1.247292,0.894778,-1.288821,-1.247223,0.894750,-1.289016,-1.247245,0.894718,-1.289650,-1.247343,0.894709,-1.289804,3
